bldg_name,bldg_type,bldg_owner,zone_id,plot_id,num_smart_meters,pv_size_kw,pv_subsidy,pv_already_installed_size_kW,can_install_pv,minergie,x_coord,y_coord,x_coord_norm,y_coord_norm
B302047338,RETAIL,Firm,Z0686,P_43,1,133,41300,0,1,0,681884,245825,1581,139
B302047346,INDUSTRIAL,Institution,Z1325,P_356,1,16,8960,0,1,0,680416,246833,113,1147
B302047376,OFFICE,Landlord,Z1124,P_946,1,36,13840,0,1,0,681914,247063,1611,1377
B302047378,PARKING,Institution,Z1640,P_327,1,1,2060,0,1,0,681612,246980,1309,1294
B302047384,OFFICE,Firm,Z0955,P_345,1,170,52400,0,1,0,681081,246816,778,1130
B302047388,INDUSTRIAL,Institution,Z1876,P_282,1,9,5740,0,1,0,680948,246445,645,759
B302047390,PARKING,Landlord,Z1858,P_368,1,4,3440,0,1,0,680365,246776,62,1090
B302047391,PARKING,Landlord,Z1870,P_363,1,5,3900,0,1,0,680856,246633,553,947
B302047394,PARKING,Institution,Z1639,P_985,1,2,2520,0,1,0,682038,247114,1735,1428
B302047396,PARKING,Institution,Z1641,P_380,1,1,2060,0,1,0,681852,246965,1549,1279
B302047398,SINGLE_RES,Landlord,Z0944,P_657,1,8,5280,0,1,0,681187,247031,884,1345
B302047402,PARKING,Institution,Z1603,P_904,1,4,3440,0,1,0,680661,247438,358,1752
B302047407,GYM,Institution,Z0676,P_860,1,19,10340,0,1,0,681746,247365,1443,1679
B302047413,OFFICE,Firm,Z0112,P_266,1,79,28460,0,1,0,681453,246321,1150,635
B302047414,PARKING,Firm,Z0112,P_266,1,3,2980,0,1,0,681428,246307,1125,621
B302047423,PARKING,Landlord,Z1828,P_371,1,4,3440,0,1,0,681170,246957,867,1271
B302047426,PARKING,Firm,Z0618,P_214,1,129,40100,0,1,0,681072,246136,769,450
B302047428,PARKING,Landlord,Z1911,P_167,1,3,2980,0,1,0,681030,245982,727,296
B302047435,PARKING,Firm,Z0273,P_589,1,2,2520,0,1,0,681150,247642,847,1956
B302047448,PARKING,Landlord,Z1869,P_345,1,3,2980,0,1,0,680961,246681,658,995
B302047452,PARKING,Landlord,Z1778,P_667,1,1,2060,0,1,0,681737,246925,1434,1239
B302047456,RETAIL,Firm,Z1738,P_245,1,12,7120,0,1,0,681494,246345,1191,659
B302047457,PARKING,Firm,Z0827,P_240,1,3,2980,0,1,0,680492,246203,189,517
B302047463,PARKING,Institution,Z1642,P_227,1,30,11800,0,1,0,681883,246693,1580,1007
B302047464,PARKING,Institution,Z1602,P_803,1,36,13840,0,1,0,680489,247568,186,1882
B302047468,PARKING,Firm,Z1728,P_681,1,17,9420,0,1,0,680732,247037,429,1351
B302047481,PARKING,Firm,Z1064,P_932,1,5,3900,0,1,0,681398,247071,1095,1385
B302047495,INDUSTRIAL,Landlord,Z0671,P_1059,1,15,8500,0,1,0,681762,247318,1459,1632
B302047496,PARKING,Landlord,Z1909,P_167,1,2,2520,0,1,0,680967,245934,664,248
B302047497,MULTI_RES,Firm,Z1795,P_394,1,4,3440,0,1,0,681774,246363,1471,677
B302047504,PARKING,Firm,Z1689,P_271,1,25,13100,0,1,0,681130,246304,827,618
B302047507,PARKING,Firm,Z0455,P_199,1,32,12480,0,1,0,681661,246081,1358,395
B302047508,INDUSTRIAL,Firm,Z0264,P_1043,1,45,16900,0,1,0,681098,247186,795,1500
B302047520,PARKING,Firm,Z0116,P_214,1,75,27100,0,1,0,681339,246156,1036,470
B302047524,PARKING,Firm,Z0118,P_214,1,88,31520,0,1,0,681152,246131,849,445
B302047527,PARKING,Landlord,Z1831,P_372,1,2,2520,0,1,0,681204,246820,901,1134
B302047530,OFFICE,Landlord,Z0668,P_214,1,9,5740,0,1,0,681275,246097,972,411
B302047532,INDUSTRIAL,Firm,Z1022,P_997,1,6,4360,0,1,0,681499,247134,1196,1448
B302047535,MULTI_RES,Firm,Z0564,P_187,1,20,10800,0,1,0,681890,246069,1587,383
B302047541,RETAIL,Institution,Z0922,P_1028,1,17,9420,0,1,0,681196,247135,893,1449
B302047550,INDUSTRIAL,Landlord,Z1794,P_394,1,1,2060,0,1,0,681795,246374,1492,688
B302047560,INDUSTRIAL,Institution,Z1581,P_426,1,19,10340,0,1,0,680830,247842,527,2156
B302047576,PARKING,Firm,Z0115,P_214,1,20,10800,0,1,0,681346,246175,1043,489
B302047577,RETAIL,Firm,Z0115,P_214,1,55,20300,16,1,0,681332,246190,1029,504
B302047579,PARKING,Institution,Z1986,P_428,1,7,4820,0,1,0,681054,247840,751,2154
B302047583,RETAIL,Landlord,Z0179,P_456,1,36,13840,0,1,0,680937,247979,634,2293
B302047586,LIBRARY,Institution,Z0209,P_839,1,25,13100,0,1,0,680795,247599,492,1913
B302047589,PARKING,Landlord,Z1829,P_371,1,16,8960,0,1,0,681159,246962,856,1276
B302047590,SINGLE_RES,Homeowner,Z1596,P_958,1,9,5740,0,1,0,681760,247263,1457,1577
B302047596,PARKING,Landlord,Z1834,P_371,1,1,2060,0,1,0,681182,246935,879,1249
B302047599,PARKING,Firm,Z1690,P_271,1,47,17580,0,1,0,681014,246258,711,572
B302047620,INDUSTRIAL,Firm,Z0670,P_1030,1,7,4820,0,1,0,681716,247168,1413,1482
B302047622,PARKING,Landlord,Z1912,P_215,1,1,2060,0,1,0,681180,246064,877,378
B302047625,RETAIL,Firm,Z0284,P_779,1,9,5740,0,1,0,681362,247604,1059,1918
B302047636,PARKING,Firm,Z1800,P_182,1,9,5740,0,1,0,681556,245896,1253,210
B302047639,INDUSTRIAL,Firm,Z0546,P_396,1,7,4820,0,1,0,681800,246473,1497,787
B302047748,INDUSTRIAL,Firm,Z0306,P_795,1,16,8960,0,0,0,681536,247500,1233,1814
B302047761,LIBRARY,Institution,Z0214,P_461,1,5,3900,0,1,0,680693,247928,390,2242
B302047952,OFFICE,Firm,Z0174,P_511,1,106,33200,0,1,0,680511,247998,208,2312
B302048212,PARKING,Landlord,Z0110,P_266,1,181,55700,0,1,0,681227,246204,924,518
B302048234,LIBRARY,Firm,Z0294,P_240,1,186,57200,0,1,0,680528,246128,225,442
B302048255,INDUSTRIAL,Institution,Z1895,P_166,1,5,3900,0,1,0,680875,245789,572,103
B302048289,SCHOOL,Institution,Z0538,P_351,1,162,50000,0,1,0,681444,246608,1141,922
B302048362,OFFICE,Firm,Z0032,P_204,1,541,163700,0,1,0,681367,246045,1064,359
B302048419,PARKING,Landlord,Z1836,P_371,1,2,2520,0,1,0,681165,246956,862,1270
B302048777,MULTI_RES,Firm,Z1179,P_919,3,21,11260,0,1,0,682266,247259,1963,1573
B302048841,RETAIL,Firm,Z1160,P_807,1,15,8500,0,1,0,681913,247476,1610,1790
B302060060,MULTI_RES,Landlord,Z0675,P_958,23,55,20300,0,1,0,681779,247258,1476,1572
B302060104,MULTI_RES,Firm,Z1131,P_669,13,43,16220,0,1,1,681973,247036,1670,1350
B302060178,MULTI_RES,Firm,Z0312,P_896,8,340,103400,0,1,0,681265,247367,962,1681
B302060302,PARKING,Institution,Z1573,P_242,1,0,1600,0,1,0,681977,246115,1674,429
B302060358,PARKING,Firm,Z1741,P_253,1,36,13840,0,1,0,681082,246398,779,712
B302060369,PARKING,Landlord,Z0277,P_589,1,0,1600,0,1,0,681161,247622,858,1936
B302060415,SCHOOL,Institution,Z0641,P_380,1,39,14860,0,1,0,681904,246984,1601,1298
B302060621,MULTI_RES,Landlord,Z1240,P_591,5,33,12820,0,1,0,682401,247649,2098,1963
B302060629,MULTI_RES,Institution,Z1703,P_551,116,911,274700,0,1,1,681687,247622,1384,1936
B302060728,MULTI_RES,Landlord,Z1526,P_327,11,80,28800,0,1,1,681576,246374,1273,688
B302060778,PARKING,Institution,Z1857,P_356,1,1,2060,0,1,0,680409,246804,106,1118
B302060860,MULTI_RES,Landlord,Z1687,P_889,4,23,12180,0,1,1,681989,247393,1686,1707
B302060970,MULTI_RES,Landlord,Z1175,P_713,8,61,22340,0,1,1,682092,247462,1789,1776
B302060971,MULTI_RES,Landlord,Z1074,P_713,10,69,25060,0,1,1,682076,247485,1773,1799
B302060973,MULTI_RES,Landlord,Z1074,P_713,5,41,15540,0,1,1,682068,247458,1765,1772
B302060974,MULTI_RES,Landlord,Z1074,P_713,9,49,18260,0,1,1,682056,247473,1753,1787
B302061043,MULTI_RES,Landlord,Z0433,P_165,10,73,26420,0,1,1,681783,246077,1480,391
B302061044,MULTI_RES,Landlord,Z0433,P_165,13,77,27780,0,1,1,681788,246059,1485,373
B302061045,PARKING,Firm,Z0433,P_165,1,0,1600,0,1,0,681783,246066,1480,380
B302061174,LIBRARY,Institution,Z0343,P_389,1,17,9420,0,1,0,680525,246317,222,631
B302061243,SCHOOL,Institution,Z1923,P_21,1,39,14860,0,1,0,681114,245865,811,179
B302061424,PARKING,Firm,Z1925,P_251,1,8,5280,0,1,0,680873,246271,570,585
B302061488,PARKING,Institution,Z1757,P_973,1,7,4820,0,1,0,681628,247136,1325,1450
B302061489,PARKING,Institution,Z1758,P_1031,1,0,1600,0,1,0,681621,247150,1318,1464
B302061490,PARKING,Institution,Z1946,P_1004,1,0,1600,0,1,0,681578,247116,1275,1430
B302061647,MULTI_RES,Landlord,Z1140,P_906,2,39,14860,0,1,0,681621,247481,1318,1795
B302061695,MULTI_RES,Landlord,Z1109,P_946,5,28,14480,0,1,0,681855,247169,1552,1483
B302061793,MULTI_RES,Landlord,Z1140,P_906,4,41,15540,0,1,0,681631,247470,1328,1784
B302061846,MULTI_RES,Firm,Z1010,P_1045,4,74,26760,0,1,0,681575,247250,1272,1564
B302062122,PARKING,Landlord,Z1772,P_577,1,8,5280,0,1,0,682327,247674,2024,1988
B302062448,MULTI_RES,Landlord,Z0120,P_769,7,83,29820,0,1,0,682248,247538,1945,1852
B302062542,RETAIL,Institution,Z0004,P_166,1,37,14180,0,1,0,680753,246045,450,359
B302062544,PARKING,Institution,Z1965,P_152,1,0,1600,0,1,0,682111,246120,1808,434
B302062754,PARKING,Landlord,Z1465,P_156,1,2,2520,0,1,0,682187,245963,1884,277
B302062755,PARKING,Firm,Z1481,P_156,1,3,2980,0,1,0,682180,245965,1877,279
B302062886,PARKING,Firm,Z1390,P_169,1,34,13160,0,1,0,681584,245995,1281,309
B302063029,PARKING,Firm,Z0132,P_770,1,1,2060,0,1,0,682308,247537,2005,1851
B302063093,PARKING,Institution,Z0059,P_250,1,5,3900,0,1,0,681582,246320,1279,634
B302063106,PARKING,Firm,Z1458,P_241,1,0,1600,0,1,0,682449,246194,2146,508
B302063154,PARKING,Firm,Z0306,P_795,1,3,2980,0,0,0,681522,247517,1219,1831
B302063314,PARKING,Institution,Z0004,P_166,1,0,1600,0,1,0,680743,246061,440,375
B302063321,RETAIL,Firm,Z0115,P_214,1,19,10340,7,1,0,681322,246170,1019,484
B302063323,RETAIL,Firm,Z0116,P_214,1,48,17920,0,1,0,681371,246168,1068,482
B302063878,PARKING,Institution,Z1968,P_1032,1,0,1600,0,1,0,681224,247132,921,1446
B3169020,RETAIL,Firm,Z0178,P_456,1,87,31180,0,1,0,680997,247983,694,2297
B3169024,RETAIL,Firm,Z0092,P_273,1,703,212300,0,1,0,681207,246295,904,609
B3169025,MULTI_RES,Landlord,Z0702,P_841,10,76,27440,0,1,0,680481,247184,178,1498
B3169032,SINGLE_RES,Homeowner,Z0899,P_282,1,12,7120,0,1,0,680820,246510,517,824
B3169033,SINGLE_RES,Homeowner,Z0899,P_282,1,11,6660,0,1,0,680827,246507,524,821
B3169035,SINGLE_RES,Homeowner,Z0899,P_282,1,12,7120,0,1,0,680838,246504,535,818
B3169036,SINGLE_RES,Homeowner,Z0899,P_282,1,18,9880,0,1,0,680848,246498,545,812
B3169037,SINGLE_RES,Homeowner,Z0899,P_282,1,16,8960,0,1,0,680858,246495,555,809
B3169038,SINGLE_RES,Homeowner,Z0899,P_282,1,12,7120,0,1,0,680868,246498,565,812
B3169039,SINGLE_RES,Homeowner,Z0899,P_282,1,12,7120,0,1,0,680874,246496,571,810
B3169040,SINGLE_RES,Homeowner,Z0899,P_282,1,12,7120,0,1,0,680880,246495,577,809
B3169041,SINGLE_RES,Homeowner,Z0899,P_282,1,15,8500,0,1,0,680886,246493,583,807
B3169042,SINGLE_RES,Homeowner,Z0889,P_282,1,10,6200,0,1,0,680804,246507,501,821
B3169043,SINGLE_RES,Homeowner,Z0889,P_282,1,11,6660,0,1,0,680800,246500,497,814
B3169044,SINGLE_RES,Homeowner,Z0889,P_282,1,13,7580,0,1,0,680796,246495,493,809
B3169045,SINGLE_RES,Homeowner,Z0889,P_282,1,17,9420,0,1,0,680800,246487,497,801
B3169046,SINGLE_RES,Homeowner,Z0889,P_282,1,15,8500,0,1,0,680815,246484,512,798
B3169047,SINGLE_RES,Homeowner,Z0889,P_282,1,11,6660,0,1,0,680821,246476,518,790
B3169048,SINGLE_RES,Homeowner,Z0889,P_282,2,14,8040,0,1,0,680827,246473,524,787
B3169049,SINGLE_RES,Homeowner,Z0899,P_282,1,11,6660,0,1,0,680849,246476,546,790
B3169050,SINGLE_RES,Homeowner,Z0899,P_282,1,11,6660,0,1,0,680850,246481,547,795
B3169051,SINGLE_RES,Homeowner,Z0899,P_282,1,11,6660,0,1,0,680852,246487,549,801
B3169052,SINGLE_RES,Homeowner,Z0876,P_282,1,18,9880,0,1,0,680809,246454,506,768
B3169053,SINGLE_RES,Homeowner,Z0876,P_282,1,12,7120,0,1,0,680787,246460,484,774
B3169054,SINGLE_RES,Homeowner,Z0876,P_282,1,12,7120,0,1,0,680786,246454,483,768
B3169055,SINGLE_RES,Homeowner,Z0876,P_282,1,21,11260,0,1,0,680790,246446,487,760
B3169056,SINGLE_RES,Homeowner,Z0876,P_282,1,13,7580,0,1,0,680784,246436,481,750
B3169058,SINGLE_RES,Homeowner,Z0876,P_282,2,14,8040,0,1,0,680781,246447,478,761
B3169059,SINGLE_RES,Homeowner,Z0876,P_282,2,12,7120,0,1,0,680774,246474,471,788
B3169060,SINGLE_RES,Homeowner,Z0876,P_282,1,18,9880,0,1,0,680784,246470,481,784
B3169061,SINGLE_RES,Homeowner,Z0889,P_282,1,10,6200,0,1,0,680791,246488,488,802
B3169062,SINGLE_RES,Homeowner,Z0876,P_282,1,18,9880,0,1,0,680793,246469,490,783
B3169063,SINGLE_RES,Homeowner,Z0889,P_282,2,9,5740,0,1,0,680814,246472,511,786
B3169064,SINGLE_RES,Homeowner,Z0876,P_282,1,14,8040,0,1,0,680835,246450,532,764
B3169065,SINGLE_RES,Homeowner,Z0876,P_282,1,18,9880,0,1,0,680843,246449,540,763
